p.person_id,p.person_name,job.report_year,job.job_name,job.monthly_salary,job.job_id
79,"Hajran Kalač",2009,"POSLANIK - SKUPŠTINA CRNE GORE",,1396
79,"Hajran Kalač",2009,"POSLANIK - SKUPŠTINA CRNE GORE",,1397
79,"Hajran Kalač",2009,"POSLANIK - SKUPŠTINA CRNE GORE",,1398
106,"Miodrag Vlahović",2010,"AMBASADOR - Postavljena od: AMBASADA CG U VAŠINGTONU - visina mjesecne zarade 5128",,1399
106,"Miodrag Vlahović",2010,"AMBASADOR - Postavljena od: AMBASADA CG U VAŠINGTONU - visina mjesecne zarade 5128",,1400
106,"Miodrag Vlahović",2010,"AMBASADOR - Postavljena od: AMBASADA CG U VAŠINGTONU - visina mjesecne zarade 5128",,1401
176,"Predrag Bošković",2012,"MINISTAR RADA I SOCIJALNOG STARANJA - Postavljena od: VLADA CRNE GORE - visina mjesecne zarade /",,1402
187,"Šećo Ećo",2009,"PREDSJEDNIK ODBORA DIREKTORA",,1403
123,"Svetozar Marović",2009,"POTPREDSJEDNIK VLADE CRNE GORE - IZMIJENJENI DOPUNJENI IZVJEŠTAJ ZBOG GREŠKE U ZVANIČNOJ EVIDENCIJI UPRAVE ZA NEKRETNINE","330 €",1404
50,"Branko Čavor",2012,"POSLANIK - Postavljena od: SKUPŠTINA CRNE GORE - visina mjesecne zarade 1443 € + 225 € SKUPŠTINSKI DODATAK",,1405
50,"Branko Čavor",2012,"POSLANIK - Postavljena od: SKUPŠTINA CRNE GORE - visina mjesecne zarade 1443 € + 225 € SKUPŠTINSKI DODATAK",,1406
25,"Vesko Vukadinović",2012,"POMOĆNIK DIREKTORA - Postavljena od: UPRAVA POLICIJE - visina mjesecne zarade 805.63 €",,1407
119,"Dušanka Džakula Tušup",2011,"POSLANIK - Postavljena od: SKUPŠTINA CG - visina mjesecne zarade 1493",,1408
173,"Branka Bošnjak",2013,"POSLANICA U SKUPŠTINI CRNE GORE - Postavljena od: SKUPŠTINA CG - visina mjesecne zarade 1352.83 € (decembar 2012)",,1409
147,"Zarija Franović",2013,"PREDSJEDNIK ODBORA DIREKTORA (PRESTALA 25.12.2012) - Postavljena od: ŽELJEZNICE CRNE GORE - visina mjesecne zarade 3.5 PROSJ. ZARADE U CG ( ILI 1697.50 € + MINULI RAD)",,1410
147,"Zarija Franović",2013,"PREDSJEDNIK ODBORA DIREKTORA (PRESTALA 25.12.2012) - Postavljena od: ŽELJEZNICE CRNE GORE - visina mjesecne zarade 3.5 PROSJ. ZARADE U CG ( ILI 1697.50 € + MINULI RAD)",,1411
84,"Borislav Banović",2012,"POSLANIK - Postavljena od: SKUPŠTINA CRNE GORE - visina mjesecne zarade /",,1412
84,"Borislav Banović",2012,"POSLANIK - Postavljena od: SKUPŠTINA CRNE GORE - visina mjesecne zarade /",,1413
100,"Milorad Vuletić",2011,"POSLANIK (PROFESIONALNO) - Postavljena od: SKUPŠTINA CRNE GORE - visina mjesecne zarade 1344,26 + 18.43 + 225 €",,1414
151,"Andrija Mandić",2015,"POSLANIK - Postavljena od: SKUPŠTINA CRNE GORE - visina mjesecne zarade /",,1415
151,"Andrija Mandić",2015,"POSLANIK - Postavljena od: SKUPŠTINA CRNE GORE - visina mjesecne zarade /",,1416
85,"Antonija Rajković",2013,"PREDSJEDNICA ODBORA DIREKTORA - Postavljena od: ZU SPECIJALNA BOLNICA ZA PSIHIJATRIJU KOTOR - visina mjesecne zarade 160 €",,1417
179,"Jelisava Kalezić",2013,"POSLANIK U SKUPŠTINI CRNE GORE - Postavljena od: SKUPŠTINA CG - visina mjesecne zarade 1335 € (OD 24.12.2012 G. PREŠLA NA POSLANIČKU PLATU)",,1418
79,"Hajran Kalač",2013,"DIREKTOR - Postavljena od: DOM ZDRAVLJA ROŽAJE - visina mjesecne zarade 1055,46 €",,1419
79,"Hajran Kalač",2013,"DIREKTOR - Postavljena od: DOM ZDRAVLJA ROŽAJE - visina mjesecne zarade 1055,46 €",,1420
50,"Branko Čavor",2011,"POSLANIK - Postavljena od: SKUPŠTINA CRNE GORE - visina mjesecne zarade 1390 + 225 € SKUPŠTINSKI DODATAK",,1421
50,"Branko Čavor",2011,"POSLANIK - Postavljena od: SKUPŠTINA CRNE GORE - visina mjesecne zarade 1390 + 225 € SKUPŠTINSKI DODATAK",,1422
65,"Ervin Spahić",2011,"POSLANIK - Postavljena od: SKUPŠTINA CRNE GORE - visina mjesecne zarade 668.35 €",,1423
65,"Ervin Spahić",2011,"POSLANIK - Postavljena od: SKUPŠTINA CRNE GORE - visina mjesecne zarade 668.35 €",,1424
65,"Ervin Spahić",2011,"POSLANIK - Postavljena od: SKUPŠTINA CRNE GORE - visina mjesecne zarade 668.35 €",,1425
33,"Srðan Milić",2008,"POSLANIK U SKUPŠTINI CRNE GORE",,1426
115,"Srđan Milić",2008,"POSLANIK U SKUPŠTINI CRNE GORE",,1427
33,"Srðan Milić",2008,"POSLANIK U SKUPŠTINI CRNE GORE",,1428
115,"Srđan Milić",2008,"POSLANIK U SKUPŠTINI CRNE GORE",,1429
33,"Srðan Milić",2008,"POSLANIK U SKUPŠTINI CRNE GORE",,1430
115,"Srđan Milić",2008,"POSLANIK U SKUPŠTINI CRNE GORE",,1431
84,"Borislav Banović",2008,"POSLANIK U SKUPŠTINI CRNE GORE",,1432
84,"Borislav Banović",2008,"POSLANIK U SKUPŠTINI CRNE GORE",,1433
162,"Slavko Stojanović",2009,"POMOĆNIK DIREKTORA UPRAVE POLICIJE",,1434
149,"Dr Svetozar Golubović",2008,"ODBORNIK SO NIKŠIĆ",,1435
149,"Dr Svetozar Golubović",2008,"ODBORNIK SO NIKŠIĆ",,1436
149,"Dr Svetozar Golubović",2008,"ODBORNIK SO NIKŠIĆ",,1437
167,"Snežana Jonica",2013,"POSLANIK - Postavljena od: SKUPŠTINA CRNE GORE - visina mjesecne zarade 1269 € (+ 225 € NADOKNADA ZA RAD U ODBORIMA)",,1438
108,"Vuksan Simonović",2008,"POSLANIK SKUPŠTINE CRNE GORE",,1439
108,"Vuksan Simonović",2008,"POSLANIK SKUPŠTINE CRNE GORE",,1440
135,"Miloš Bigović",2011,"ČLAN IZVRŠNOG ODBORA - Postavljena od: TURISTIČKA ORGANIZACIJA HERCEG NOVI - visina mjesecne zarade",,1441
188,"Mijomir Perunović",2008,"POSLANIK U SKUPŠTINI CRNE GORE",,1442
188,"Mijomir Perunović",2008,"POSLANIK U SKUPŠTINI CRNE GORE",,1443
189,"Dritan Abazović",2013,"POSLANIK U SKUPŠTINI CRNE GORE - Postavljena od: SKUPŠTINA CRNE GORE - visina mjesecne zarade 1141",,1444
55,"Duško Marković",2005,"POM. MINISTRA UN. POSLOVA ZA SLUŽBU DRŽAVNE BEZBIJEDNOSTI",,1445
55,"Duško Marković",2005,"POM. MINISTRA UN. POSLOVA ZA SLUŽBU DRŽAVNE BEZBIJEDNOSTI",,1446
55,"Duško Marković",2005,"POM. MINISTRA UN. POSLOVA ZA SLUŽBU DRŽAVNE BEZBIJEDNOSTI",,1447
156,"Zarija Pejović",2011,"POSLANIK - Postavljena od: SKUPŠTINA CRNE GORE - visina mjesecne zarade 1400 €",,1448
101,"Milo Ðukanović",2012,"PREDSJEDNIK VLADE CRNE GORE - OD 04.12.2012 GOD.(POSLANIK U SKUPŠTINI CG - 06.11. 2012 - 04.12. 2012 GOD. ) - Postavljena od: SKUPŠTINA CRNE GORE - visina mjesecne zarade 1500 €",,1449
15,"Milo Đukanović",2012,"PREDSJEDNIK VLADE CRNE GORE - OD 04.12.2012 GOD.(POSLANIK U SKUPŠTINI CG - 06.11. 2012 - 04.12. 2012 GOD. ) - Postavljena od: SKUPŠTINA CRNE GORE - visina mjesecne zarade 1500 €",,1450
142,"Slobo Pajović",2011,"ODBORNIK - Postavljena od: SO BAR - visina mjesecne zarade /",,1451
142,"Slobo Pajović",2011,"ODBORNIK - Postavljena od: SO BAR - visina mjesecne zarade /",,1452
78,"Novica Stanić",2006,"POSLANIK U SKUPŠTINI RCG",,1453
78,"Novica Stanić",2006,"POSLANIK U SKUPŠTINI RCG",,1454
1,"Fuad Nimani",2008,"MINISTAR ZA ZAŠTITU LJUDSKIH I MANJINSKIH PRAVA",,1455
101,"Milo Ðukanović",2006,"PREDSJEDNIK VLADE REPUBLIKE CRNE GORE",,1456
15,"Milo Đukanović",2006,"PREDSJEDNIK VLADE REPUBLIKE CRNE GORE",,1457
111,"Božidar Vuksanović",2011,"POSLANIK(I DIREKTOR UPRAVE CARINA) - Postavljena od: SKUPŠTINA CRNE GORE (VLADA CG) - visina mjesecne zarade 1300 €(600 + 700 €)",,1458
117,"Dragoslav Minić",2009,"POMOĆNIK DIREKTORA UPRAVE POLICIJE",,1459
117,"Dragoslav Minić",2009,"POMOĆNIK DIREKTORA UPRAVE POLICIJE",,1460
103,"Dragan Ðurović",2007,"POSLANIK U SKUPŠTINI RCG",,1461
104,"Dragan Đurović",2007,"POSLANIK U SKUPŠTINI RCG",,1462
103,"Dragan Ðurović",2011,"POSLANIK - Postavljena od: SKUPŠTINA CRNE GORE - visina mjesecne zarade 258.64 € (POSL. DODATAK -PAUŠAL)",,1463
104,"Dragan Đurović",2011,"POSLANIK - Postavljena od: SKUPŠTINA CRNE GORE - visina mjesecne zarade 258.64 € (POSL. DODATAK -PAUŠAL)",,1464
103,"Dragan Ðurović",2011,"POSLANIK - Postavljena od: SKUPŠTINA CRNE GORE - visina mjesecne zarade 258.64 € (POSL. DODATAK -PAUŠAL)",,1465
104,"Dragan Đurović",2011,"POSLANIK - Postavljena od: SKUPŠTINA CRNE GORE - visina mjesecne zarade 258.64 € (POSL. DODATAK -PAUŠAL)",,1466
103,"Dragan Ðurović",2011,"POSLANIK - Postavljena od: SKUPŠTINA CRNE GORE - visina mjesecne zarade 258.64 € (POSL. DODATAK -PAUŠAL)",,1467
104,"Dragan Đurović",2011,"POSLANIK - Postavljena od: SKUPŠTINA CRNE GORE - visina mjesecne zarade 258.64 € (POSL. DODATAK -PAUŠAL)",,1468
97,"Zoran Bošnjak",2009,"POSLANIK U SKUPŠTINI CRNE GORE",,1469
163,"Dr Miodrag Pavličić",2006,"MINISTAR ZDRAVLJA","200 EURA",1470
163,"Dr Miodrag Pavličić",2006,"MINISTAR ZDRAVLJA","250 EURA",1471
102,"Zoran Srzentić",2007,"ODBORNIK SO BAR",,1472
102,"Zoran Srzentić",2007,"ODBORNIK SO BAR",,1473
26,"Niko Martinović",2005,"POSLANIK U SKUPŠTINI RCG","230 EURA",1474
26,"Niko Martinović",2005,"POSLANIK U SKUPŠTINI RCG",,1475
61,"Mehmed Zenka",2010,"POSLANIK - Postavljena od: SKUPŠTINA CG - visina mjesecne zarade VOLONTERSKA",,1476
61,"Mehmed Zenka",2010,"POSLANIK - Postavljena od: SKUPŠTINA CG - visina mjesecne zarade VOLONTERSKA",,1477
61,"Mehmed Zenka",2010,"POSLANIK - Postavljena od: SKUPŠTINA CG - visina mjesecne zarade VOLONTERSKA",,1478
171,"Mirjana Kojičić",2012,"ČLAN ODBORA DIREKTORA - Postavljena od: APOTEKARSKA USTANOVA CG - visina mjesecne zarade 110",,1479
3,"Radosav Nišavić",2011,"POSLANIK U SKUPŠTINI CG - Postavljena od: SKUPŠTINA CG - visina mjesecne zarade 1280 €",,1480
3,"Radosav Nišavić",2011,"POSLANIK U SKUPŠTINI CG - Postavljena od: SKUPŠTINA CG - visina mjesecne zarade 1280 €",,1481
3,"Radosav Nišavić",2011,"POSLANIK U SKUPŠTINI CG - Postavljena od: SKUPŠTINA CG - visina mjesecne zarade 1280 €",,1482
116,"Branka Tanasijević",2009,"POSLANIK SKUPŠTINE CG",,1483
29,"Boro Vučinić",2010,"MINISTAR ODBRANE - Postavljena od: MINISTARSVO ODBRANE - visina mjesecne zarade 1207,55 €",,1484
29,"Boro Vučinić",2010,"MINISTAR ODBRANE - Postavljena od: MINISTARSVO ODBRANE - visina mjesecne zarade 1207,55 €",,1485
29,"Boro Vučinić",2010,"MINISTAR ODBRANE - Postavljena od: MINISTARSVO ODBRANE - visina mjesecne zarade 1207,55 €",,1486
129,"Fatmir Gjeka",2012,"POSLANIK U SKUPŠTINI CRNE GORE - Postavljena od: SKUPŠTINA CRNE GORE - visina mjesecne zarade /",,1487
129,"Fatmir Gjeka",2012,"POSLANIK U SKUPŠTINI CRNE GORE - Postavljena od: SKUPŠTINA CRNE GORE - visina mjesecne zarade /",,1488
156,"Zarija Pejović",2008,"POSLANIK U SKUPŠTINI CG",,1489
97,"Zoran Bošnjak",2013,"ODBORNIK U SO H. NOVI - Postavljena od: DPS - visina mjesecne zarade 162 €",,1490
105,"Predrag Nenezić",2009,"MINISTAR TURIZMA I ZAŠTITE ŽIVOTNE SREDINE",,1491
17,"Dr.Gordana Ðurović",2008,"POTPREDSJEDNIK VLADE CRNE GORE",,1492
186,"Dr.Gordana Đurović",2008,"POTPREDSJEDNIK VLADE CRNE GORE",,1493
17,"Dr.Gordana Ðurović",2008,"POTPREDSJEDNIK VLADE CRNE GORE",,1494
186,"Dr.Gordana Đurović",2008,"POTPREDSJEDNIK VLADE CRNE GORE",,1495
184,"Azra Jasavić",2014,"ODBORNICA U SKUPŠTINI GG - Postavljena od: SKUPŠTINA GG - visina mjesecne zarade nije poznata do podnošenje izvještaja",,1496
184,"Azra Jasavić",2014,"ODBORNICA U SKUPŠTINI GG - Postavljena od: SKUPŠTINA GG - visina mjesecne zarade nije poznata do podnošenje izvještaja",,1497
184,"Azra Jasavić",2014,"ODBORNICA U SKUPŠTINI GG - Postavljena od: SKUPŠTINA GG - visina mjesecne zarade nije poznata do podnošenje izvještaja",,1498
74,"Dr Petar Ivanović",2014,"MINISTAR POLJOPRIVREDE I RURALNOG RAZVOJA - Postavljena od: MINISTARSTVO POLJOPRIVREDE I RURALNOG RAZVOJA - visina mjesecne zarade 848 €",,1499
74,"Dr Petar Ivanović",2014,"MINISTAR POLJOPRIVREDE I RURALNOG RAZVOJA - Postavljena od: MINISTARSTVO POLJOPRIVREDE I RURALNOG RAZVOJA - visina mjesecne zarade 848 €",,1500
14,"Goran Danilović",2011,"POSLANIK - Postavljena od: SKUPŠTINA CG - visina mjesecne zarade 1300 €",,1501
174,"Dr Stana Simić",2005,"POSLANIK U SKUPŠTINI RCG",,1502
58,"Halil Duković",2006,"POSLANIK U SKUPŠTINI RCG",,1503
58,"Halil Duković",2006,"POSLANIK U SKUPŠTINI RCG",,1504
58,"Halil Duković",2006,"POSLANIK U SKUPŠTINI RCG",,1505
1,"Fuad Nimani",2009,"MINISTAR ZA ZAŠTITU LJUDSKIH I MANJINSKIH PRAVA",,1506
1,"Fuad Nimani",2009,"MINISTAR ZA ZAŠTITU LJUDSKIH I MANJINSKIH PRAVA",,1507
1,"Fuad Nimani",2009,"MINISTAR ZA ZAŠTITU LJUDSKIH I MANJINSKIH PRAVA",,1508
1,"Fuad Nimani",2009,"MINISTAR ZA ZAŠTITU LJUDSKIH I MANJINSKIH PRAVA","400 €",1509
52,"Dragica Perović",2012,"ODBORNIK - Postavljena od: SO KOTOR - visina mjesecne zarade 104",,1510
144,"Ivan Brajović",2008,"POSLANIK U SKUPŠTINI CG",,1511
144,"Ivan Brajović",2008,"POSLANIK U SKUPŠTINI CG",,1512
144,"Ivan Brajović",2008,"POSLANIK U SKUPŠTINI CG",,1513
36,"Bojan Strunjaš",2014,"ODBORNIK - Postavljena od: SO PLJEVLJA - visina mjesecne zarade 120 €",,1514
19,"Sanja Vlahović",2013,"MINISTAR NAUKE - Postavljena od: VLADA CRNE GORE - visina mjesecne zarade 989.35 €",,1515
127,"Luið Škrelja",2014,"POSLANIK U SKUPŠTINI CG - Postavljena od: SKUPŠTINA CRNE GORE - visina mjesecne zarade 1.337 € + 225 € (NAKNADA ZA RAD U ODBORIMA)",,1516
148,"Luiđ Škrelja",2014,"POSLANIK U SKUPŠTINI CG - Postavljena od: SKUPŠTINA CRNE GORE - visina mjesecne zarade 1.337 € + 225 € (NAKNADA ZA RAD U ODBORIMA)",,1517
127,"Luið Škrelja",2014,"POSLANIK U SKUPŠTINI CG - Postavljena od: SKUPŠTINA CRNE GORE - visina mjesecne zarade 1.337 € + 225 € (NAKNADA ZA RAD U ODBORIMA)",,1518
148,"Luiđ Škrelja",2014,"POSLANIK U SKUPŠTINI CG - Postavljena od: SKUPŠTINA CRNE GORE - visina mjesecne zarade 1.337 € + 225 € (NAKNADA ZA RAD U ODBORIMA)",,1519
127,"Luið Škrelja",2014,"POSLANIK U SKUPŠTINI CG - Postavljena od: SKUPŠTINA CRNE GORE - visina mjesecne zarade 1.337 € + 225 € (NAKNADA ZA RAD U ODBORIMA)",,1520
148,"Luiđ Škrelja",2014,"POSLANIK U SKUPŠTINI CG - Postavljena od: SKUPŠTINA CRNE GORE - visina mjesecne zarade 1.337 € + 225 € (NAKNADA ZA RAD U ODBORIMA)",,1521
169,"Predrag Popović",2005,"POSLANIK U SKUPŠTINI REPUBLIKE CRNE GORE",,1522
169,"Predrag Popović",2005,"POSLANIK U SKUPŠTINI REPUBLIKE CRNE GORE",,1523
21,"Nebojša Medojević",2008,"POSLANIK U SKUPŠTINI CRNE GORE",,1524
21,"Nebojša Medojević",2008,"POSLANIK U SKUPŠTINI CRNE GORE",,1525
117,"Dragoslav Minić",2011,"POMOĆNIK DIREKTORA - Postavljena od: UPRAVA POLICIJE - visina mjesecne zarade",,1526
117,"Dragoslav Minić",2011,"POMOĆNIK DIREKTORA - Postavljena od: UPRAVA POLICIJE - visina mjesecne zarade",,1527
130,"Strahinja Bulajić",2013,"POSLANIK U SKUPŠTINI CG - Postavljena od: SKUPŠTINA CRNE GORE - visina mjesecne zarade 1 350 €",,1528
130,"Strahinja Bulajić",2013,"POSLANIK U SKUPŠTINI CG - Postavljena od: SKUPŠTINA CRNE GORE - visina mjesecne zarade 1 350 €",,1529
190,"Budimir Šaranović",2007,"DIR. UPRAVE ZA CIVILNO VAZDUHOPLOVSTVO","280 €",1530
179,"Jelisava Kalezić",2015,"POSLANIK U SKUPŠTINI CG - Postavljena od: SKUPŠTINA CG - visina mjesecne zarade 1335 €",,1531
159,"Miodrag Vuković",2013,"POSLANIK U SKUPŠTINI CRNE GORE - Postavljena od: SKUPŠTINA CRNE GORE - visina mjesecne zarade 1175.50 + 225 € = 1400.50 €",,1532
93,"Redžep Taganović",2010,"ODBORNIK - Postavljena od: SO ULCINJ - visina mjesecne zarade 150 €",,1533
93,"Redžep Taganović",2010,"ODBORNIK - Postavljena od: SO ULCINJ - visina mjesecne zarade 150 €",,1534
156,"Zarija Pejović",2007,"POSLANIK U SKUPŠTINI RCG",,1535
88,"Božo Nikolić",2008,"POSLANIK U SKUPŠTINI CRNE GORE",,1536
140,"Amir Hollaj",2010,"POSLANIK U PARLAMENTU CG - Postavljena od: - visina mjesecne zarade 1418",,1537
140,"Amir Hollaj",2010,"POSLANIK U PARLAMENTU CG - Postavljena od: - visina mjesecne zarade 1418",,1538
42,"Žarko Šturanović",2011,"GENERALNI SEKRETAR - Postavljena od: VLADA CRNE GORE - visina mjesecne zarade 1 108",,1539
25,"Vesko Vukadinović",2014,"POMOĆNIK DIREKTORA - Postavljena od: UPRAVA POLICIJE - visina mjesecne zarade 782.72 €",,1540
191,"Milica Pejanović - Ðurišić",2009,"AMBASADOR CG U FRANCUSKOJ",,1541
134,"Milica Pejanović - Đurišić",2009,"AMBASADOR CG U FRANCUSKOJ",,1542
191,"Milica Pejanović - Ðurišić",2009,"AMBASADOR CG U FRANCUSKOJ",,1543
134,"Milica Pejanović - Đurišić",2009,"AMBASADOR CG U FRANCUSKOJ",,1544
149,"Dr Svetozar Golubović",2013,"POSLANIK U SKUPŠTINI CRNE GORE - Postavljena od: SKUPŠTINA CRNE GORE - visina mjesecne zarade 1011.62 €",,1545
149,"Dr Svetozar Golubović",2013,"POSLANIK U SKUPŠTINI CRNE GORE - Postavljena od: SKUPŠTINA CRNE GORE - visina mjesecne zarade 1011.62 €",,1546
149,"Dr Svetozar Golubović",2013,"POSLANIK U SKUPŠTINI CRNE GORE - Postavljena od: SKUPŠTINA CRNE GORE - visina mjesecne zarade 1011.62 €",,1547
58,"Halil Duković",2013,"POSLANIK - Postavljena od: SKUKPŠTINA CRNE GORE - visina mjesecne zarade 615 + 300 €",,1548
58,"Halil Duković",2013,"POSLANIK - Postavljena od: SKUKPŠTINA CRNE GORE - visina mjesecne zarade 615 + 300 €",,1549
58,"Halil Duković",2013,"POSLANIK - Postavljena od: SKUKPŠTINA CRNE GORE - visina mjesecne zarade 615 + 300 €",,1550
105,"Predrag Nenezić",2013,"PREDSJEDNIK UO - Postavljena od: JP AERODROMI CRNE GORE - visina mjesecne zarade 482",,1551
147,"Zarija Franović",2007,"POSLANIK U SKUPŠTINI RCG",,1552
147,"Zarija Franović",2007,"POSLANIK U SKUPŠTINI RCG",,1553
147,"Zarija Franović",2007,"POSLANIK U SKUPŠTINI RCG",,1554
69,"Veljko Zarubica",2006,"ODBORNIK U SO NIKŠIĆ",,1555
69,"Veljko Zarubica",2006,"ODBORNIK U SO NIKŠIĆ",,1556
122,"Radivoje Nikčević",2011,"POSLANIK - Postavljena od: SKUPŠTINA CG - visina mjesecne zarade 1535",,1557
122,"Radivoje Nikčević",2011,"POSLANIK - Postavljena od: SKUPŠTINA CG - visina mjesecne zarade 1535",,1558
5,"Zorica Kovačević",2006,"DIREKTOR JZU DOM ZDRAVLJA DANILOVGRAD",,1559
33,"Srðan Milić",2007,"POSLANIK U SKUPŠTINI RCG",,1560
115,"Srđan Milić",2007,"POSLANIK U SKUPŠTINI RCG",,1561
33,"Srðan Milić",2007,"POSLANIK U SKUPŠTINI RCG",,1562
115,"Srđan Milić",2007,"POSLANIK U SKUPŠTINI RCG",,1563
33,"Srðan Milić",2007,"POSLANIK U SKUPŠTINI RCG",,1564
115,"Srđan Milić",2007,"POSLANIK U SKUPŠTINI RCG",,1565
64,"Amer Halilović",2013,"SAVJETNIK PREDSJEDNIKA CRNE GORE - Postavljena od: PREDSJEDNIK CRNE GORE - visina mjesecne zarade /",,1566
64,"Amer Halilović",2013,"SAVJETNIK PREDSJEDNIKA CRNE GORE - Postavljena od: PREDSJEDNIK CRNE GORE - visina mjesecne zarade /",,1567
64,"Amer Halilović",2013,"SAVJETNIK PREDSJEDNIKA CRNE GORE - Postavljena od: PREDSJEDNIK CRNE GORE - visina mjesecne zarade /",,1568
192,"Saša Milić",2009,"ČLAN UPRAVNOG ODBORA",,1569
176,"Predrag Bošković",2014,"MINISTAR RADA I SOCIJALNOG STARANJA - Postavljena od: VLADA CRNE GORE - visina mjesecne zarade 932,47 €",,1570
65,"Ervin Spahić",2015,"DIREKTOR AGENCIJE ZA ZAŠTITU ŽIVOTNE SREDINE - Postavljena od: AGENCIJA ZA ZAŠTITU ŽIVOTNE SREDINE - visina mjesecne zarade 740€",,1571
65,"Ervin Spahić",2015,"DIREKTOR AGENCIJE ZA ZAŠTITU ŽIVOTNE SREDINE - Postavljena od: AGENCIJA ZA ZAŠTITU ŽIVOTNE SREDINE - visina mjesecne zarade 740€",,1572
65,"Ervin Spahić",2015,"DIREKTOR AGENCIJE ZA ZAŠTITU ŽIVOTNE SREDINE - Postavljena od: AGENCIJA ZA ZAŠTITU ŽIVOTNE SREDINE - visina mjesecne zarade 740€",,1573
155,"Ana Ponoš",2012,"POSLANIK - Postavljena od: SKUPŠTINA CRNE GORE - visina mjesecne zarade 1253.44 €",,1574
167,"Snežana Jonica",2008,"ODBORNIK SO BAR",,1575
76,"Mr Milutin Simović",2008,"MINISTAR POLJOPRIVREDE, ŠUMARSTVA I VODOPRIVREDE",,1576
76,"Mr Milutin Simović",2008,"MINISTAR POLJOPRIVREDE, ŠUMARSTVA I VODOPRIVREDE","128 € (PENZIJA ZA DJECU)",1577
161,"Andrija Lompar",2008,"MINISTAR SAOBRAĆAJA, POMORSTVA I TELEKOMUNIKACIJA",,1578
161,"Andrija Lompar",2008,"MINISTAR SAOBRAĆAJA, POMORSTVA I TELEKOMUNIKACIJA",,1579
161,"Andrija Lompar",2008,"MINISTAR SAOBRAĆAJA, POMORSTVA I TELEKOMUNIKACIJA",,1580
113,"Predrag Bulatović",2012,"POSLANIK SKUPŠTINE CRNE GORE - Postavljena od: SKUPŠTINA CRNE GORE - visina mjesecne zarade",,1581
113,"Predrag Bulatović",2012,"POSLANIK SKUPŠTINE CRNE GORE - Postavljena od: SKUPŠTINA CRNE GORE - visina mjesecne zarade",,1582
51,"Milorad Drljević",2006,"POTPREDSJEDNIK SKUPŠTINE SCG",,1583
51,"Milorad Drljević",2006,"POTPREDSJEDNIK SKUPŠTINE SCG",,1584
173,"Branka Bošnjak",2007,"POSLANIK U SKUPŠTINI RCG",,1585
80,"Srða Božović",2010,"POSLANIK - Postavljena od: SKUPŠTINA CRNE GORE - visina mjesecne zarade 1 700 €",,1586
164,"Srđa Božović",2010,"POSLANIK - Postavljena od: SKUPŠTINA CRNE GORE - visina mjesecne zarade 1 700 €",,1587
80,"Srða Božović",2010,"POSLANIK - Postavljena od: SKUPŠTINA CRNE GORE - visina mjesecne zarade 1 700 €",,1588
164,"Srđa Božović",2010,"POSLANIK - Postavljena od: SKUPŠTINA CRNE GORE - visina mjesecne zarade 1 700 €",,1589
80,"Srða Božović",2010,"POSLANIK - Postavljena od: SKUPŠTINA CRNE GORE - visina mjesecne zarade 1 700 €",,1590
164,"Srđa Božović",2010,"POSLANIK - Postavljena od: SKUPŠTINA CRNE GORE - visina mjesecne zarade 1 700 €",,1591
90,"Vujica Lazović",2012,"POTPREDSJEDNIK VLADE I MINISTAR ZA INFORMACIONO DRUŠTVO TELEKOMUNIKACIJE - Postavljena od: VLADA CRNE GORE - visina mjesecne zarade 1163 €(napomena: do stavljanja van snage odluke o dodatnim naknadama u septembru 2011, i dodatak je priman u iznosu od 1200 € mjesečno))",,1592
64,"Amer Halilović",2010,"POSLANIK - Postavljena od: SKUPŠTINA CG - visina mjesecne zarade 1300 €",,1593
64,"Amer Halilović",2010,"POSLANIK - Postavljena od: SKUPŠTINA CG - visina mjesecne zarade 1300 €",,1594
64,"Amer Halilović",2010,"POSLANIK - Postavljena od: SKUPŠTINA CG - visina mjesecne zarade 1300 €",,1595
64,"Amer Halilović",2010,"POSLANIK - Postavljena od: SKUPŠTINA CG - visina mjesecne zarade 1300 €",,1596
78,"Novica Stanić",2009,"POSLANIK - SKUPŠTINA CRNE GORE",,1597
78,"Novica Stanić",2009,"POSLANIK - SKUPŠTINA CRNE GORE",,1598
58,"Halil Duković",2007,"ODBORNIK GRADSKA OPŠTINA TUZI",,1599
58,"Halil Duković",2007,"ODBORNIK GRADSKA OPŠTINA TUZI",,1600
58,"Halil Duković",2007,"ODBORNIK GRADSKA OPŠTINA TUZI",,1601
85,"Antonija Rajković",2009,"PREDSJEDNICA ODBORA DIREKTORA",,1602
